"id","altitude","antenna_index","channel","gtw_eui","gtw_id","latitude","location_accuracy","location_source","longitude","network_id","rssi","snr","time","timestamp","metros"
3043,20.0,0,,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-97.0,3.200000047683716,1666367558847000000,1087569611,125
3045,20.0,0,7,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-99.0,0.20000000298023224,1666367568847000000,1092569668,125
3047,20.0,0,1,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-97.0,3.5,1666367579847000000,1097569691,138
3049,20.0,0,5,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-93.0,4.5,1666367528847000000,1102569804,154
3051,20.0,0,2,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-94.0,5.0,1666367538847000000,1107569859,145
3053,20.0,0,1,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-94.0,3.799999952316284,1666367548847000000,1112569939,144
3055,20.0,0,4,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-95.0,4.5,1666367558847000000,1117569963,141
3057,20.0,0,,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-92.0,5.800000190734863,1666367568847000000,1122570067,140
3059,20.0,0,7,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-96.0,5.199999809265137,1666367578847000000,1127570140,140
135,20.0,0,6,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-75.0,9.800000190734863,1655745374018000000,380778660,
137,20.0,0,1,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-75.0,9.5,1655745394016000000,390777379,
139,20.0,0,4,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-73.0,9.0,1655745414018000000,400779043,
141,20.0,0,,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-79.0,10.199999809265137,1655745374018000000,410778963,
143,20.0,0,7,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,10.199999809265137,1655745394018000000,420779356,
145,20.0,0,3,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,8.800000190734863,1655745414018000000,430779275,
147,20.0,0,5,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-76.0,7.199999809265137,1655745434018000000,440779708,
149,20.0,0,2,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,7.5,1655745454018000000,450779723,
151,20.0,0,5,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-76.0,7.800000190734863,1655745474017000000,460778588,
153,20.0,0,7,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-78.0,10.0,1655745434019000000,470780956,
155,20.0,0,,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-78.0,8.5,1655745454020000000,480781123,
157,20.0,0,1,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,9.0,1655745474019000000,490780987,
159,20.0,0,2,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-74.0,7.800000190734863,1655745494020000000,500781451,
161,20.0,0,4,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-78.0,8.800000190734863,1655745514020000000,510781563,
163,20.0,0,6,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-78.0,9.800000190734863,1655745534020000000,520781556,
165,20.0,0,3,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-78.0,9.5,1655745494020000000,530781611,
167,20.0,0,4,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-75.0,9.5,1655745514022000000,540783755,
169,20.0,0,6,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,9.800000190734863,1655745534022000000,550783556,
171,20.0,0,7,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-78.0,9.0,1655745554022000000,560783812,
173,20.0,0,1,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,8.800000190734863,1655745574022000000,570784003,
175,20.0,0,5,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,8.800000190734863,1655745594022000000,580784124,
177,20.0,0,3,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-75.0,8.199999809265137,1655745554022000000,590784227,
179,20.0,0,,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,9.0,1655745574023000000,600784675,
181,20.0,0,2,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,7.5,1655745594022000000,610784547,
183,20.0,0,7,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,10.199999809265137,1655745614023000000,620784844,
185,20.0,0,6,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-78.0,10.199999809265137,1655745634023000000,630784940,
187,20.0,0,2,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-75.0,7.5,1655745654023000000,640785131,
189,20.0,0,3,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-78.0,11.0,1655745614023000000,650785187,
191,20.0,0,5,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,8.199999809265137,1655745634023000000,660785524,
193,20.0,0,,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-79.0,10.5,1655745654023000000,670785611,
195,20.0,0,1,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-75.0,9.5,1655745674023000000,680785875,
197,20.0,0,4,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-75.0,8.800000190734863,1655745694023000000,690785947,
199,20.0,0,2,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,7.0,1655745714024000000,700786227,
201,20.0,0,1,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,9.5,1655745674024000000,710786347,
203,20.0,0,,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-76.0,8.800000190734863,1655745694024000000,720786587,
205,20.0,0,4,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,11.0,1655745714024000000,730786875,
207,20.0,0,3,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-78.0,9.0,1655745734024000000,740786923,
209,20.0,0,6,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,10.199999809265137,1655745754025000000,750787268,
211,20.0,0,5,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,6.800000190734863,1655745774025000000,760787540,
213,20.0,0,7,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-78.0,9.800000190734863,1655745734024000000,770787364,
215,20.0,0,3,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-79.0,10.0,1655745754025000000,780787731,
217,20.0,0,5,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-74.0,6.800000190734863,1655745774025000000,790787988,
219,20.0,0,,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-78.0,9.0,1655745794025000000,800788035,
221,20.0,0,4,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-77.0,9.199999809265137,1655745814025000000,810788227,
223,20.0,0,7,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-78.0,10.0,1655749125823000000,4116601492,
225,20.0,0,2,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-82.0,7.5,1655749085823000000,4126601715,
227,20.0,0,4,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-83.0,8.5,1655749105823000000,4136601883,
229,20.0,0,6,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-94.0,7.800000190734863,1655749125823000000,4146601972,
231,20.0,0,,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-88.0,8.5,1655749145823000000,4156602075,
233,20.0,0,1,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-83.0,10.5,1655749165822000000,4166601075,
235,20.0,0,5,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-84.0,7.199999809265137,1655749185824000000,4176602564,
237,20.0,0,3,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-72.0,9.5,1655749145823000000,4186602555,
239,20.0,0,6,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-75.0,8.800000190734863,1655749165822000000,4196601404,
241,20.0,0,1,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-75.0,10.0,1655749185825000000,4206603763,
243,20.0,0,,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-83.0,8.199999809265137,1655749205825000000,4216603963,
245,20.0,0,5,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-91.0,-1.7999999523162842,1655749225825000000,4226603796,
247,20.0,0,7,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-82.0,9.199999809265137,1655749245825000000,4236604068,
249,20.0,0,4,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-91.0,8.0,1655749205825000000,4246604179,
251,20.0,0,2,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-99.0,4.199999809265137,1655749225825000000,4256604643,
3061,20.0,0,3,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-99.0,2.799999952316284,1666367588847000000,1132570179,139
255,20.0,0,,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-96.0,7.5,1655749265827000000,4276606179,
257,20.0,0,1,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-85.0,8.5,1655749285827000000,4286606603,
259,20.0,0,7,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-90.0,8.800000190734863,1655749305827000000,1639636,
261,20.0,0,3,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-91.0,9.199999809265137,1655749265827000000,11639307,
263,20.0,0,4,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-87.0,9.800000190734863,1655749285827000000,21639795,
265,20.0,0,6,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-87.0,8.800000190734863,1655749305827000000,31639876,
267,20.0,0,2,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-91.0,7.0,1655749345828000000,51640163,
269,20.0,0,3,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-97.0,6.800000190734863,1655749365828000000,61640387,
3063,20.0,0,6,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-97.0,3.0,1666367598847000000,1137570244,139
273,20.0,0,6,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-90.0,8.5,1655749365828000000,91640652,
275,20.0,0,,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-101.0,4.5,1655749385828000000,101640939,
277,20.0,0,1,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-97.0,7.5,1655749405828000000,111641203,
279,20.0,0,2,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-96.0,5.5,1655749425827000000,121640251,
281,20.0,0,6,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-103.0,0.20000000298023224,1655749405829000000,141641612,
283,20.0,0,7,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-109.0,7.0,1655749425829000000,151641740,
285,20.0,0,2,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-105.0,4.800000190734863,1655749445829000000,161642131,
287,20.0,0,,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-107.0,0.800000011920929,1655749465829000000,171642211,
289,20.0,0,5,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-97.0,4.0,1655749485829000000,181642356,
291,20.0,0,3,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-100.0,5.800000190734863,1655749445828000000,191641107,
293,20.0,0,1,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-108.0,-1.2000000476837158,1655749465829000000,201642643,
295,20.0,0,4,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-96.0,6.0,1655749485829000000,211642747,
297,20.0,0,4,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-89.0,9.199999809265137,1655749525830000000,231643331,
299,20.0,0,1,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-105.0,0.5,1655749545830000000,241643539,
301,20.0,0,2,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-105.0,1.5,1655749525830000000,261643707,
303,20.0,0,7,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-100.0,5.0,1655749545830000000,271643844,
305,20.0,0,6,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-115.0,-7.5,1655749565831000000,281644292,
307,30.0,0,3,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-110.0,-2.5,1655749986906000000,1780534116,
309,30.0,0,6,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-111.0,-6.25,1655749996906000000,1790534428,
311,30.0,0,5,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-110.0,-8.25,1655750006906000000,1800534620,
313,30.0,0,1,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-110.0,-6.25,1655750016907000000,1810534724,
315,30.0,0,5,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-110.0,-6.75,1655750036906000000,1830535028,
317,30.0,0,2,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-111.0,-8.25,1655750056908000000,1850536340,
319,30.0,0,7,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-110.0,-6.75,1655750066908000000,1860536596,
321,30.0,0,1,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-111.0,-2.5,1655750076908000000,1870536652,
323,30.0,0,,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-112.0,-1.25,1655750136908000000,1930537668,
325,30.0,0,1,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-111.0,-6.25,1655750496912000000,2290544940,
327,30.0,0,3,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-113.0,-7.0,1655750516912000000,2310545108,
329,30.0,0,2,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-111.0,-8.75,1655750566912000000,2360546276,
331,30.0,0,7,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-115.0,-8.25,1655750576912000000,2370546124,
333,30.0,0,1,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-109.0,-2.0,1655750586913000000,2380546668,
335,30.0,0,2,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-109.0,-1.25,1655750606912000000,2400546716,
337,30.0,0,7,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-111.0,-4.75,1655750616913000000,2410546980,
339,30.0,0,6,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-101.0,7.25,1655750626912000000,2420547180,
341,30.0,0,4,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-110.0,-2.25,1655750636912000000,2430547212,
343,30.0,0,5,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-110.0,-0.25,1655750646913000000,2440547636,
345,30.0,0,,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-105.0,4.0,1655750656914000000,2450549140,
347,30.0,0,7,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-107.0,3.0,1655750666914000000,2460549284,
349,30.0,0,2,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-109.0,3.25,1655750686915000000,2480549804,
3065,20.0,0,,A84041FFFF21C284,dragino-pac,36.83021,0.0,SOURCE_REGISTRY,-2.40587,NS_TTS_V3://ttn@000013,-96.0,3.5,1666367608847000000,1142570339,138
353,30.0,0,3,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-110.0,-3.0,1655750716915000000,2510550276,
355,30.0,0,1,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-109.0,2.0,1655750726914000000,2520550348,
357,30.0,0,6,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-103.0,6.75,1655750736914000000,2530550380,
359,30.0,0,4,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-104.0,3.25,1655750746915000000,2540550916,
361,30.0,0,2,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-96.0,7.5,1655750756915000000,2550550820,
363,30.0,0,5,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-96.0,6.25,1655750766915000000,2560551076,
365,30.0,0,7,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-99.0,7.75,1655750776915000000,2570551156,
367,30.0,0,3,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-96.0,7.75,1655750786916000000,2580551412,
369,30.0,0,,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-109.0,3.25,1655750796915000000,2590551588,
371,30.0,0,1,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-109.0,2.75,1655750806915000000,2600551756,
373,30.0,0,1,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-101.0,6.5,1655750826915000000,2620552020,
375,30.0,0,4,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-101.0,7.5,1655750836916000000,2630552188,
377,30.0,0,6,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-93.0,9.5,1655750846916000000,2640552420,
379,30.0,0,3,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-99.0,7.5,1655750856916000000,2650552420,
381,30.0,0,,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-95.0,9.75,1655750866916000000,2660552732,
383,30.0,0,2,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-110.0,4.0,1655750876916000000,2670553100,
385,30.0,0,7,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-95.0,8.75,1655750886916000000,2680553060,
387,30.0,0,5,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-92.0,6.5,1655750896916000000,2690553076,
389,30.0,0,6,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-78.0,8.75,1655750906916000000,2700553644,
391,30.0,0,2,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-80.0,6.75,1655750916916000000,2710553660,
393,30.0,0,5,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-86.0,7.0,1655750926916000000,2720553724,
395,30.0,0,3,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-90.0,9.0,1655750936916000000,2730553724,
397,30.0,0,4,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-81.0,9.0,1655750946916000000,2740554292,
399,30.0,0,,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-91.0,8.75,1655750956916000000,2750554140,
401,30.0,0,1,"5532322048004A00",paco96routermikro,36.834217,0.0,SOURCE_REGISTRY,-2.4592633,NS_TTS_V3://ttn@000013,-76.0,9.0,1655750966916000000,2760554372,
